Date/Time,S01-Hz,S02-Hz,S03-Hz,S04-Hz,S05-Hz,S06-Hz,S07-Hz
12/4/2021 0:45,875.36,1123.743,876.261,885.679,895.429,889.098,879.582
12/8/2021 20:45,875.361,1123.717,875.725,885.372,894.747,888.524,878.164
11/30/2021 8:45,875.362,1124.617,876.282,886.706,896.75,889.402,880.775
11/20/2021 13:45,875.365,10309.938,874.125,881.472,891.934,886.875,874.146
12/18/2021 3:45,875.367,1123.537,876.157,886.148,895.608,888.908,880.524
11/27/2021 21:45,875.371,4708.87,875.817,885.949,895.8,888.254,878.812
12/15/2021 7:45,875.371,1123.691,876.663,886.536,895.438,889.608,880.056
12/26/2021 19:45,875.371,1123.359,875.921,885.899,895.053,888.323,878.803
11/24/2021 8:45,875.372,9911.462,876.17,886.785,896.437,888.702,879.696
12/26/2021 20:45,875.376,1123.655,875.857,886.091,895.626,888.527,879
11/26/2021 9:45,875.377,4717.333,875.719,885.606,895.507,888.267,879.225
12/5/2021 21:45,875.382,1123.98,875.875,885.404,894.901,888.18,878.294
12/18/2021 4:45,875.383,1123.466,876.034,885.932,895.141,888.705,880.189
12/30/2021 1:45,875.383,1123.24,876.758,886.313,895.3,888.989,879.982
12/18/2021 5:45,875.384,1123.395,877.307,885.799,895.123,888.751,880.12
12/24/2021 18:45,875.384,1121.658,876.265,883.784,892.7,887.754,876.417
11/19/2021 13:45,875.385,10118.091,876.466,882.168,892.445,887.666,874.527
12/22/2021 21:45,875.385,1122.655,877.047,885.33,894.334,888.728,878.434
12/3/2021 11:45,875.386,1121.395,874.238,882.427,891.401,887.071,875.28
12/29/2021 7:45,875.386,1123.564,876.741,887.221,895.867,889.052,881.335
12/10/2021 20:45,875.388,1123.841,875.87,885.621,894.959,888.131,878.448
12/5/2021 18:45,875.391,1123.203,875.446,884.553,894.045,888.175,877.337
12/9/2021 18:45,875.391,1123.257,875.746,884.752,894.094,888.17,877.724
12/20/2021 0:45,875.391,1123.592,876.833,886.905,896.444,889.867,881.117
12/16/2021 3:45,875.392,1123.488,876.111,886.449,895.754,888.702,879.997
12/24/2021 0:45,875.394,1123.046,876.321,885.851,895.032,888.978,879.419
11/24/2021 18:45,875.399,3269.045,875.491,885.333,895.113,888.227,878.138
12/9/2021 23:45,875.399,1123.974,876.086,886.117,895.731,889.057,879.812
12/27/2021 5:45,875.402,1123.691,876.739,886.677,895.921,888.415,881.122
12/28/2021 1:45,875.403,1123.549,876.632,886.783,895.989,889.313,881.369
12/11/2021 8:45,875.405,1124.021,876.69,886.929,896.019,890.889,880.77
12/28/2021 2:45,875.405,1123.497,877.387,886.875,895.841,888.96,881.128
11/20/2021 23:45,875.407,11196.656,875.764,885.981,896.048,888.602,879.315
12/30/2021 5:45,875.408,1123.506,876.489,886.128,895.302,888.913,880.457
12/24/2021 7:45,875.409,1123.478,877.83,886.094,895.527,888.248,879.314
12/10/2021 23:45,875.411,1123.878,876.549,886.527,895.937,889.42,880.461
12/29/2021 3:45,875.413,1123.487,876.807,886.973,895.987,889.282,881.62
12/5/2021 0:45,875.414,1123.799,875.933,885.823,895.384,888.735,879.327
12/26/2021 8:45,875.414,1123.16,876.174,885.764,895.423,888.212,879.34
12/27/2021 4:45,875.415,1124.042,876.101,887.195,896.459,888.522,881.883
12/30/2021 6:45,875.416,1123.851,876.289,886.322,895.415,889.196,880.058
12/16/2021 2:45,875.422,1123.261,876.127,886.265,895.408,888.426,879.553
11/13/2021 15:45,875.425,848.446,876.146,884.091,894.15,888.463,878.18
11/30/2021 23:45,875.425,1123.977,875.89,885.721,895.227,888.392,878.626
11/10/2021 15:45,875.429,848.175,876.698,883.758,893.963,888.172,876.128
12/14/2021 22:45,875.43,1123.089,876.107,885.954,894.831,888.593,879.285
12/4/2021 7:45,875.431,1124.033,877.031,886.186,895.62,890.204,879.694
11/24/2021 16:45,875.432,9119.398,875.233,884.483,893.526,887.969,876.541
12/25/2021 21:45,875.433,1123.099,876.085,885.916,895.343,888.62,878.755
12/28/2021 6:45,875.435,1123.709,876.882,887.389,896.52,890.229,882.03
12/5/2021 1:45,875.436,1123.852,875.832,885.61,895.257,888.683,879.193
12/10/2021 21:45,875.437,1123.742,876.668,885.955,895.115,888.495,878.954
12/17/2021 4:45,875.437,1123.851,877.975,886.877,896.738,889.256,881.485
12/10/2021 8:45,875.439,1124.091,876.384,886.112,895.587,888.472,879.521
12/10/2021 19:45,875.442,1123.481,875.652,885.334,894.559,888.18,878.219
12/25/2021 19:45,875.442,1122.843,875.708,884.784,894.205,888.445,877.753
12/30/2021 7:45,875.442,1123.501,876.655,886.47,895.611,888.657,880.437
12/2/2021 8:45,875.443,1124.57,876.108,886.321,895.841,888.749,880.187
12/21/2021 21:45,875.445,1122.771,878.81,884.967,893.781,887.978,877.584
11/21/2021 18:45,875.446,5745.776,875.408,884.753,895.089,888.219,877.589
11/25/2021 9:45,875.446,10620.643,877.359,885.333,895.433,889.676,879.205
12/4/2021 1:45,875.446,1123.808,876.027,885.746,895.445,889.066,880.047
11/6/2021 10:45,875.447,847.14,875.694,883.069,895.367,888.888,876.577
11/11/2021 16:45,875.45,848.997,875.427,884.566,894.805,888.061,877.216
12/7/2021 8:45,875.452,1123.825,876.377,886.521,896.042,889.088,880.187
12/28/2021 0:45,875.452,1123.496,876.973,886.802,895.955,889.475,880.867
12/5/2021 20:45,875.453,1123.602,875.688,885.273,894.825,888.195,878.107
12/12/2021 23:45,875.453,1123.536,876.054,886.039,895.453,888.595,879.249
12/19/2021 8:45,875.453,1123.699,876.451,886.256,895.361,888.472,880.078
12/30/2021 4:45,875.453,1123.413,876.56,886.109,895.335,889.064,880.525
11/17/2021 9:45,875.455,10527.08,875.703,885.311,895.797,888.026,878.561
12/12/2021 21:45,875.456,1123.243,875.677,885.505,894.774,888.196,878.312
11/24/2021 17:45,875.457,10719.422,875.532,884.818,894.367,888.254,877.396
12/31/2021 3:45,875.457,1123.481,878.572,886.524,895.739,888.966,880.216
10/30/2021 0:45,875.459,924.244,874.524,887.683,899.654,888.92,881.392
12/6/2021 8:45,875.459,1123.708,876.291,886.247,895.781,888.874,879.829
11/26/2021 20:45,875.46,9664.369,875.756,885.401,895.083,888.062,878.104
12/28/2021 7:45,875.461,1123.794,876.922,887.514,896.371,889.753,882.023
12/9/2021 21:45,875.464,1123.966,876.009,886.118,895.631,888.401,879.242
12/9/2021 20:45,875.466,1123.87,875.967,885.852,895.488,888.548,878.859
12/5/2021 22:45,875.467,1123.935,876.059,885.824,895.408,889.22,879.154
12/25/2021 22:45,875.467,1123.324,876.206,886.264,895.915,888.639,879.01
11/9/2021 9:45,875.469,849.275,875.466,885.638,896.783,888.241,879.161
12/26/2021 0:45,875.47,1123.204,876.686,886.504,896.139,889.596,880.449
11/29/2021 1:45,875.471,8732.045,876.027,885.834,895.8,888.946,879.494
11/30/2021 21:45,875.473,1124.49,877.674,885.921,895.397,888.496,878.546
12/24/2021 4:45,875.477,1123.172,876.094,885.908,895.539,888.907,879.949
12/2/2021 23:45,875.478,1124.204,876.6,886.452,895.949,889.339,879.984
12/25/2021 23:45,875.481,1123.262,876.702,886.134,895.725,888.618,879.074
12/14/2021 23:45,875.482,1123.145,876.003,885.977,895.027,888.612,879.434
12/17/2021 3:45,875.484,1123.865,876.434,886.871,896.246,888.92,881.102
12/24/2021 6:45,875.484,1123.308,876.307,886.233,895.742,888.65,879.981
12/8/2021 23:45,875.487,1124.114,876.052,886.193,895.745,888.426,879.113
12/31/2021 5:45,875.487,1123.59,876.608,886.503,895.695,889.338,880.75
11/9/2021 15:45,875.49,848.649,875.639,884.156,894.602,888.091,876.7
12/8/2021 19:45,875.49,1123.407,875.625,884.919,894.179,888.355,877.582
12/5/2021 2:45,875.492,1124.034,875.788,885.571,895.22,888.387,879.034
12/21/2021 2:45,875.493,1123.495,879.382,886.351,895.93,889.644,881.272
11/13/2021 9:45,875.494,849.119,876.103,885.007,895.689,888.888,880.739
12/22/2021 1:45,875.494,1123.188,876.709,886.353,895.811,889.392,880.731
12/25/2021 20:45,875.494,1122.96,875.764,885.168,894.66,888.44,878.442
11/14/2021 8:45,875.495,849.885,875.761,885.727,897.095,889.126,880.571
12/1/2021 8:45,875.495,1124.868,876.929,887.316,896.935,889.218,881.166
11/10/2021 9:45,875.499,849.432,875.537,885.32,896.661,888.346,878.862
12/26/2021 21:45,875.5,1123.784,877.065,886.546,895.943,888.672,879.819
10/29/2021 2:45,875.504,851.927,873.725,887.751,899.841,888.416,881.424
12/4/2021 6:45,875.504,1124.235,876.072,885.785,895.567,888.375,879.481
12/5/2021 3:45,875.506,1123.9,875.903,885.553,895.182,888.735,879.066
12/21/2021 1:45,875.506,1123.416,876.668,886.138,895.541,889.092,880.219
12/16/2021 5:45,875.507,1123.733,876.113,886.834,896.132,888.662,880.793
12/25/2021 7:45,875.507,1123.039,876.298,886.098,895.575,888.804,879.928
12/8/2021 8:45,875.511,1124.004,876.322,886.626,896.242,889.147,880.412
12/1/2021 22:45,875.512,1124.318,876.638,886.349,895.694,888.905,879.892
12/16/2021 23:45,875.515,1123.543,876.448,886.434,895.567,889.397,879.985
12/9/2021 0:45,875.516,1123.927,876.358,886.394,896.033,889.218,879.916
11/7/2021 14:45,875.518,848.404,874.849,883.832,894.537,887.631,876.272
12/25/2021 5:45,875.518,1122.911,876.347,885.931,895.486,891.02,880.17
11/25/2021 18:45,875.519,9447.537,875.661,885.427,894.974,888.209,878.146
11/29/2021 19:45,875.519,1124.409,875.781,885.626,895.107,888.13,877.954
11/18/2021 14:45,875.521,10334.363,876.192,882.931,892.801,887.729,875.354
11/28/2021 18:45,875.521,3863.519,875.758,884.803,894.379,888.17,877.596
12/7/2021 22:45,875.521,1123.773,876.462,886.392,895.938,889.544,880.218
12/4/2021 2:45,875.522,1123.958,876.152,885.744,895.593,889.795,879.76
12/24/2021 1:45,875.525,1123.035,876.762,886.189,895.807,889.521,880.403
11/14/2021 14:45,875.526,847.838,875.181,883.299,893.671,888.015,876.33
12/17/2021 2:45,875.529,1123.87,876.868,887.029,896.561,889.132,881.337
12/13/2021 21:45,875.531,1123.748,875.621,885.647,894.964,887.903,878.52
11/25/2021 21:45,875.534,9496.541,875.827,885.994,895.698,888.676,879.474
12/5/2021 4:45,875.535,1124.07,875.957,885.637,895.382,888.779,879.145
12/13/2021 23:45,875.535,1123.66,876.399,886.468,895.838,888.989,879.977
12/9/2021 22:45,875.538,1124.086,876.158,886.372,896.27,888.711,879.606
11/4/2021 12:45,875.539,847.736,874.992,883.462,894.9,887.968,876.2
11/24/2021 19:45,875.539,9966.338,875.655,885.635,895.35,888.278,878.479
11/29/2021 22:45,875.54,1125.001,875.986,886.3,895.919,888.584,879.298
11/23/2021 16:45,875.543,11772.199,875.068,883.847,893.344,887.919,876.063
11/28/2021 8:45,875.545,9897.914,876.395,886.7,896.473,888.939,880.488
11/24/2021 21:45,875.548,10375.315,875.742,885.986,895.962,888.328,879.029
12/13/2021 20:45,875.549,1123.423,875.59,885.621,895.03,888.052,878.482
11/13/2021 16:45,875.554,849.252,875.667,884.696,894.859,888.643,878.832
12/13/2021 8:45,875.555,1123.834,876.171,886.618,896.013,888.815,880.574
12/25/2021 2:45,875.557,1122.763,875.959,885.418,894.583,888.622,878.709
11/25/2021 22:45,875.562,9458.81,875.813,886.145,895.996,888.783,880.154
12/23/2021 6:45,875.566,1123.474,876.336,886.501,895.985,889.124,880.818
12/27/2021 2:45,875.568,1123.987,876.261,886.962,896.557,889.158,882.049
11/14/2021 12:45,875.571,846.955,875.02,882.37,893.002,888.081,875.411
11/16/2021 15:45,875.573,10907.604,874.95,882.993,892.758,887.67,875.082
12/4/2021 4:45,875.573,1124.056,876.092,886.018,896.31,889.29,880.81
12/19/2021 2:45,875.573,1123.586,876.402,886.415,895.867,889.857,880.696
12/22/2021 2:45,875.574,1123.383,876.757,886.65,896.162,889.484,881.279
11/28/2021 19:45,875.575,9238.769,875.755,885.391,895.032,888.317,878.17
12/13/2021 1:45,875.575,1123.596,876.305,886.28,896.013,889.265,880.503
11/20/2021 9:45,875.577,3945.626,876.038,885.068,895.856,888.737,878.822
11/12/2021 16:45,875.578,848.468,875.371,884.177,894.195,887.903,876.764
12/5/2021 5:45,875.581,1124.056,876.113,885.955,895.842,888.652,879.8
11/22/2021 18:45,875.584,10560.795,875.647,885.154,895.467,888.389,878.004
11/28/2021 21:45,875.584,9897.631,875.953,886.018,895.716,888.51,878.918
12/31/2021 6:45,875.584,1123.678,876.659,886.624,895.704,888.86,880.671
11/16/2021 17:45,875.585,9489.49,875.784,884.758,894.687,888.485,877.246
12/3/2021 0:45,875.585,1124.309,876.223,886.302,895.794,889.177,880.187
12/6/2021 23:45,875.586,1123.84,876.402,886.41,895.986,889.38,879.599
12/28/2021 5:45,875.587,1123.751,876.545,886.413,895.807,889.053,880.885
12/13/2021 2:45,875.588,1123.659,876.159,886.087,895.64,888.903,880.174
12/17/2021 1:45,875.593,1123.968,876.517,887.267,896.693,889.308,881.657
12/23/2021 5:45,875.593,1123.45,876.296,886.346,895.971,888.979,880.739
12/24/2021 5:45,875.594,1123.367,876.024,885.884,895.558,888.39,879.33
12/4/2021 5:45,875.595,1124.048,875.996,885.781,895.571,889.331,879.867
12/12/2021 6:45,875.596,1124.019,879.737,886.871,896.437,889.316,881.129
11/5/2021 11:45,875.597,847.964,875.232,883.767,895.595,888.925,877.277
11/14/2021 15:45,875.598,848.56,875.496,884.143,894.526,888.586,877.319
12/26/2021 22:45,875.598,1123.795,876.619,887.075,896.225,889.263,880.396
11/23/2021 17:45,875.599,3160.429,876.267,885.16,895.002,888.521,877.584
12/1/2021 23:45,875.604,1124.624,876.116,886.466,896.154,888.598,879.85
12/14/2021 2:45,875.604,1124.409,876.119,887.082,897.098,890.077,881.168
12/7/2021 2:45,875.613,1124.029,876.407,886.404,896.27,889.286,880.7
12/26/2021 1:45,875.616,1123.321,876.347,886.326,895.995,889.241,880.501
11/26/2021 21:45,875.618,5780.226,876.047,885.59,895.457,888.264,878.418
12/19/2021 5:45,875.621,1123.89,876.539,887.089,896.579,889.603,882.011
11/30/2021 1:45,875.624,1124.571,876.193,886.312,895.767,889.487,881.181
11/21/2021 17:45,875.625,10603.953,875.148,884.24,894.495,888.082,877.007
11/17/2021 17:45,875.626,10422.026,876.382,884.703,894.466,888.099,877.15
12/22/2021 23:45,875.626,1122.991,876.71,886.527,895.426,889.3,879.942
12/26/2021 5:45,875.626,1123.361,877.885,886.324,896.082,889.724,881.016
12/22/2021 8:45,875.63,1123.372,875.957,885.878,895.095,888.345,879.453
12/9/2021 19:45,875.634,1123.714,876.038,885.644,895.066,888.607,878.551
12/5/2021 7:45,875.635,1124.146,876.453,886.845,896.247,888.894,880.267
12/25/2021 4:45,875.636,1122.903,877.224,885.694,895.195,889.103,880.066
12/3/2021 1:45,875.639,1124.401,876.22,886.269,895.968,889.356,880.797
12/4/2021 3:45,875.639,1123.985,876.164,886.049,895.952,889.275,880.608
11/27/2021 22:45,875.64,10890.773,876.27,886.234,896.516,889.59,880.451
12/7/2021 0:45,875.64,1123.9,876.348,886.499,896.183,889.533,880.438
12/19/2021 6:45,875.642,1123.952,877.068,887.674,896.858,889.41,882.214
11/30/2021 7:45,875.645,1125.217,875.795,886.484,896.315,887.867,880.154
12/24/2021 3:45,875.646,1123.217,876.315,886.142,895.904,889.214,880.62
12/5/2021 23:45,875.649,1124.06,876.521,886.306,895.761,889.121,879.811
12/31/2021 2:45,875.649,1123.24,876.492,886.264,895.031,889.045,880.256
12/20/2021 1:45,875.651,1123.852,876.392,886.376,896.026,888.972,880.613
12/7/2021 21:45,875.652,1123.722,875.791,885.694,895.151,888.338,878.424
11/3/2021 10:45,875.657,847.658,875.154,883.309,894.659,888.217,876.126
11/29/2021 20:45,875.658,1124.338,875.846,885.789,895.204,888.41,878.524
11/29/2021 21:45,875.663,1124.946,876.054,886.005,895.414,888.299,878.665
12/3/2021 2:45,875.664,1124.348,876.492,886.393,896.389,889.417,881.11
11/6/2021 8:45,875.665,848.701,875.165,883.974,895.855,888.771,877.692
12/12/2021 7:45,875.665,1124.111,876.461,886.931,896.256,889.244,880.798
12/15/2021 4:45,875.668,1123.665,876.278,886.448,895.691,888.501,880.091
12/21/2021 3:45,875.67,1123.597,876.264,886.094,895.562,889.099,880.342
12/21/2021 6:45,875.67,1123.834,876.501,886.672,896.249,889.155,881.394
12/23/2021 3:45,875.677,1123.34,876.391,886.168,895.738,889.082,880.537
12/7/2021 6:45,875.678,1124.267,876.639,886.624,896.481,888.878,880.471
12/14/2021 3:45,875.678,1124.503,877.015,887.991,897.564,889.578,882.375
12/23/2021 2:45,875.678,1123.314,876.464,886.29,895.719,889.48,880.953
11/20/2021 18:45,875.679,4445.917,875.653,884.714,895.176,888.437,877.687
12/17/2021 6:45,875.679,1123.9,876.706,886.982,896.025,889.442,881.241
12/24/2021 2:45,875.682,1123.138,876.674,886.262,895.846,889.181,880.285
11/17/2021 18:45,875.684,10983.479,875.615,885.287,895.19,888.196,877.859
12/8/2021 1:45,875.684,1123.919,876.378,886.14,895.906,889.083,879.981
12/8/2021 0:45,875.685,1123.893,876.426,886.349,896.306,889.236,880.408
11/8/2021 15:45,875.687,848.968,875.311,884.305,894.589,888.016,876.673
11/22/2021 21:45,875.687,3910.195,875.611,885.888,896.19,888.351,878.897
12/11/2021 0:45,875.688,1123.963,877.719,886.571,896.107,890.278,881.032
11/26/2021 2:45,875.691,3383.321,876.147,886.162,896.093,888.547,879.959
11/26/2021 8:45,875.693,2573.974,877.282,886.91,896.976,888.948,881.096
12/22/2021 6:45,875.695,1123.743,876.643,886.826,896.421,889.112,881.39
12/19/2021 21:45,875.703,1123.306,875.992,885.619,894.974,888.29,878.888
12/2/2021 7:45,875.704,1124.951,876.319,886.517,896.123,888.92,880.453
11/23/2021 19:45,875.708,4983.664,875.944,885.926,896.077,888.518,878.842
12/3/2021 3:45,875.709,1124.439,876.068,886.121,895.839,888.857,880.213
12/6/2021 2:45,875.711,1124.127,876.67,886.917,896.987,889.383,881.339
11/3/2021 9:45,875.712,848.912,875.262,884.5,896.128,888.076,877.75
11/22/2021 9:45,875.713,10167.379,875.654,884.754,895.372,888.396,878.261
11/22/2021 17:45,875.714,10716.25,875.617,884.631,894.739,888.562,877.304
12/7/2021 5:45,875.716,1124.291,876.929,886.51,896.234,889.044,880.965
11/7/2021 9:45,875.717,849.689,875.521,885.926,897.642,888.378,879.511
11/7/2021 15:45,875.72,849.215,875.501,884.749,895.517,888.144,877.291
11/20/2021 3:45,875.72,7770.052,876.128,885.383,896.229,888.905,879.106
12/13/2021 4:45,875.72,1123.815,876.328,886.349,896.294,889.609,881.012
11/22/2021 20:45,875.721,10257.091,875.88,885.878,896.277,888.476,878.791
11/19/2021 14:45,875.722,10367.506,875.441,883.312,893.458,888.821,875.618
12/10/2021 5:45,875.723,1124.139,876.652,886.616,896.47,889.637,881.877
12/3/2021 6:45,875.725,1124.727,876.31,886.791,896.505,888.845,880.692
11/20/2021 20:45,875.726,9982.846,875.627,885.265,895.815,888.311,878.282
11/12/2021 17:45,875.73,849.443,875.616,885.068,895.218,888.232,877.786
11/21/2021 21:45,875.732,6141.466,876.524,886.098,896.743,889.083,879.748
12/11/2021 1:45,875.732,1124.144,876.587,886.742,896.486,889.259,881.095
12/12/2021 5:45,875.733,1123.964,876.25,886.431,896.11,890.212,881.428
12/3/2021 5:45,875.741,1124.487,876.413,886.432,896.422,888.941,880.525
11/5/2021 13:45,875.743,847.779,875.434,882.388,893.805,888.347,875.205
12/6/2021 3:45,875.743,1124.123,876.645,886.799,896.693,889.275,881.017
12/22/2021 22:45,875.745,1122.946,876.402,885.935,894.846,889.358,879.329
11/29/2021 2:45,875.748,8541.846,876.03,886.065,896.025,889.172,879.676
11/11/2021 9:45,875.749,849.635,876.093,886.024,897.309,889.077,879.986
12/22/2021 4:45,875.749,1123.742,876.28,886.352,895.853,889.783,880.842
12/27/2021 7:45,875.75,1123.68,877.184,886.952,895.887,888.466,881.134
12/9/2021 1:45,875.751,1124.123,876.318,886.265,895.978,889.281,880.184
11/18/2021 17:45,875.753,10166.646,875.981,884.993,894.885,888.322,877.606
12/2/2021 0:45,875.757,1124.608,876.259,886.583,896.228,889.174,880.763
11/15/2021 8:45,875.759,849.038,875.667,885.123,895.77,887.84,878.014
11/19/2021 22:45,875.762,4503.727,875.999,886.102,896.872,888.714,879.548
11/15/2021 7:45,875.766,849.565,875.29,885.118,896.743,888.027,879.577
12/11/2021 2:45,875.769,1124.17,876.561,886.646,896.57,889.583,881.612
12/6/2021 1:45,875.772,1124.147,876.637,886.817,896.522,889.174,880.746
12/11/2021 5:45,875.774,1124.184,877.14,886.625,896.274,892.737,881.438
11/30/2021 18:45,875.775,1123.614,875.448,884.641,893.927,887.91,877.199
12/10/2021 2:45,875.776,1124.112,876.287,886.295,896.136,889.268,880.558
11/18/2021 18:45,875.777,10067.051,875.87,885.483,895.619,888.474,878.282
12/15/2021 5:45,875.777,1123.648,879.239,886.457,895.767,889.253,880.238
12/13/2021 7:45,875.778,1124.1,876.729,887.268,896.626,889.061,881.3
11/21/2021 19:45,875.779,10769.246,875.33,884.926,895.215,888.352,877.742
12/19/2021 3:45,875.779,1123.82,876.531,886.782,896.321,889.259,881.47
11/17/2021 19:45,875.783,10596.654,875.856,885.791,895.897,888.414,878.597
12/9/2021 8:45,875.784,1124.291,876.119,886.283,895.931,888.675,879.842
11/25/2021 23:45,875.785,9257.979,875.905,886.286,896.089,889.151,880.36
12/3/2021 4:45,875.785,1124.507,877.775,886.261,896.165,888.977,880.504
12/18/2021 2:45,875.788,1123.568,876.542,886.862,896.305,889.305,881.195
11/9/2021 16:45,875.789,849.631,875.619,885.025,895.437,888.528,877.682
12/11/2021 6:45,875.79,1124.449,876.899,886.834,896.454,889.01,881.252
12/17/2021 0:45,875.791,1123.774,877.97,887.481,897.008,890.004,881.716
12/23/2021 23:45,875.792,1122.827,876.488,885.804,894.918,889.306,879.369
12/5/2021 6:45,875.795,1124.16,876.858,886.125,895.923,889.034,879.981
11/16/2021 18:45,875.797,10644.398,875.832,885.483,895.599,888.38,878.119
11/16/2021 19:45,875.799,5951.654,875.86,885.854,895.997,888.31,878.542
11/18/2021 8:45,875.799,9672.047,876.194,885.917,896.697,888.655,879.446
11/28/2021 2:45,875.799,10358.774,876.087,886.618,896.825,889.093,880.812
11/21/2021 20:45,875.8,11598.925,875.873,885.574,895.851,888.513,878.468
12/8/2021 2:45,875.804,1124.051,876.304,886.456,896.352,889.656,881.218
11/10/2021 16:45,875.805,848.923,876.007,884.593,894.873,889.111,877.141
12/1/2021 1:45,875.805,1124.397,876.616,886.116,895.747,888.986,879.526
12/22/2021 3:45,875.806,1123.643,876.586,886.628,897.184,890.004,882.565
12/22/2021 5:45,875.806,1123.649,876.267,886.353,895.843,888.874,880.978
12/2/2021 2:45,875.807,1124.93,876.264,886.35,896.061,888.688,879.913
11/25/2021 8:45,875.808,4881.969,876.016,885.907,895.808,889.287,880.677
12/7/2021 1:45,875.81,1124.133,876.335,886.271,896.265,889.277,880.432
11/15/2021 15:45,875.811,846.842,875.541,882.419,892.785,887.871,874.927
11/22/2021 8:45,875.814,10670.509,875.855,885.96,896.379,888.732,879.829
11/18/2021 20:45,875.817,4045.973,876.494,886.082,896.518,888.507,878.976
12/6/2021 0:45,875.818,1124.1,876.324,886.317,896.287,889.556,880.597
12/21/2021 4:45,875.818,1123.772,876.275,886.248,895.801,889.594,880.414
12/30/2021 3:45,875.82,1123.318,876.559,886.143,895.35,889.226,880.246
11/20/2021 8:45,875.821,9584.892,876.182,885.722,896.652,889.284,880.052
11/22/2021 19:45,875.821,6235.295,875.65,885.585,895.906,888.365,878.392
11/28/2021 1:45,875.824,10584.652,876.293,886.725,897.3,889.943,880.965
12/26/2021 3:45,875.825,1123.361,876.416,886.312,896.478,889.619,881.574
12/6/2021 4:45,875.826,1124.138,876.242,886.366,896.649,890.541,881.421
11/23/2021 18:45,875.833,4992.653,875.652,885.533,895.515,888.514,878.218
11/23/2021 20:45,875.835,10127.192,875.858,886.287,896.451,889.277,879.08
12/23/2021 7:45,875.835,1123.857,876.15,886.335,895.911,889.09,880.175
11/4/2021 13:45,875.837,848.426,875.548,883.7,895.386,888.135,876.498
11/28/2021 20:45,875.839,2709.612,875.812,885.649,895.376,888.558,878.586
12/11/2021 4:45,875.84,1124.255,876.554,886.422,896.074,889.715,881.038
12/2/2021 1:45,875.841,1124.748,876.368,886.516,896.104,889.303,880.639
12/29/2021 6:45,875.843,1123.479,876.819,887.213,895.931,889.07,881.454
11/21/2021 8:45,875.845,9339.763,875.923,885.792,896.652,889.318,879.743
12/21/2021 0:45,875.845,1123.412,876.515,886.37,895.395,889.441,880.147
11/19/2021 8:45,875.846,9368.36,875.972,885.987,896.598,889.028,880.583
12/26/2021 4:45,875.85,1123.544,876.239,886.155,895.696,889.088,880.442
11/21/2021 2:45,875.853,9785.133,875.53,884.706,895.516,888.497,877.966
12/10/2021 0:45,875.853,1124.207,878.145,886.706,896.496,889.219,880.545
12/22/2021 7:45,875.854,1123.973,876.16,886.524,896.251,888.522,880.257
11/28/2021 6:45,875.855,9713.892,878.881,887.003,897.125,888.925,880.796
12/24/2021 21:45,875.855,1122.383,875.941,884.765,893.743,888.114,877.439
12/10/2021 4:45,875.856,1124.201,876.639,886.488,896.35,889.436,881.276
11/27/2021 23:45,875.857,10434.205,876.936,886.786,897.08,889.808,881.175
12/3/2021 7:45,875.857,1124.537,875.924,886.425,896.022,888.616,880.183
12/6/2021 7:45,875.857,1124.344,876.308,886.621,896.497,889.432,880.421
11/26/2021 3:45,875.86,6037.701,876.16,886.297,896.196,889.125,880.465
11/19/2021 19:45,875.863,5420.483,875.812,885.838,896.362,888.86,878.886
12/1/2021 5:45,875.864,1124.993,876.643,886.847,897.541,890.014,882.142
12/1/2021 20:45,875.865,1123.946,876.2,885.378,894.561,888.56,878.274
12/14/2021 0:45,875.868,1124.026,876.408,886.777,896.646,889.331,881.02
11/12/2021 18:45,875.87,850.078,876.318,885.599,895.941,888.427,878.472
11/17/2021 23:45,875.87,10095.022,876.529,886.786,897.316,889.453,880.329
11/26/2021 6:45,875.876,8954.148,876.958,887.075,897.207,889.658,881.786
12/13/2021 3:45,875.876,1123.812,876.301,886.293,896.093,889.336,880.999
11/27/2021 7:45,875.877,2467.276,876.068,886.346,896.695,888.829,880.157
11/20/2021 19:45,875.88,10285.089,875.644,885.048,895.607,888.269,878.03
12/11/2021 3:45,875.88,1124.159,877.231,887.36,896.963,889.607,882.014
11/20/2021 22:45,875.881,5813.13,876.046,886.028,896.76,888.889,879.559
12/14/2021 1:45,875.883,1124.447,876.439,887.203,897.157,889.618,881.302
12/26/2021 7:45,875.883,1123.488,876.126,886.281,895.778,889.008,880.382
11/28/2021 0:45,875.884,10481.819,876.378,886.679,896.663,889.328,881.172
12/12/2021 3:45,875.884,1123.703,876.032,886.057,895.55,889.147,880.759
11/27/2021 3:45,875.886,5072.342,876.494,886.196,896.02,889.117,879.78
11/26/2021 1:45,875.887,9159.425,876.261,886.428,896.36,889.251,880.972
11/1/2021 8:45,875.888,849.867,875.597,886.06,897.746,888.72,880.071
11/20/2021 17:45,875.888,9776.607,875.898,884.518,894.99,888.577,877.378
11/27/2021 1:45,875.892,8860.177,876.427,885.946,895.948,890.053,880.559
11/17/2021 20:45,875.893,10217.564,875.929,886.097,896.265,888.506,878.849
12/2/2021 5:45,875.893,1124.882,876.703,886.537,896.539,890.703,880.802
12/7/2021 3:45,875.893,1124.147,876.426,886.411,896.256,889.125,880.584
12/8/2021 5:45,875.894,1124.329,877.414,886.992,896.833,890.523,881.81
